Id,Time,Value,Date
2022484408,2016-04-21 07:13:00,76,2016-04-21
2022484408,2016-04-21 07:13:05,82,2016-04-21
2022484408,2016-04-21 07:13:10,98,2016-04-21
2022484408,2016-04-21 07:13:15,96,2016-04-21
2022484408,2016-04-21 07:13:30,99,2016-04-21
2022484408,2016-04-21 07:13:40,89,2016-04-21
2022484408,2016-04-21 07:13:55,91,2016-04-21
2022484408,2016-04-21 07:14:00,94,2016-04-21
2022484408,2016-04-21 07:14:15,92,2016-04-21
2022484408,2016-04-21 07:14:20,89,2016-04-21
2022484408,2016-04-21 07:14:25,88,2016-04-21
2022484408,2016-04-21 07:14:40,89,2016-04-21
2022484408,2016-04-21 07:14:45,91,2016-04-21
2022484408,2016-04-21 07:15:00,91,2016-04-21
2022484408,2016-04-21 07:15:05,88,2016-04-21
2022484408,2016-04-21 07:15:10,87,2016-04-21
2022484408,2016-04-21 07:15:25,89,2016-04-21
2022484408,2016-04-21 07:15:30,90,2016-04-21
2022484408,2016-04-21 07:15:40,89,2016-04-21
2022484408,2016-04-21 07:15:45,88,2016-04-21
2022484408,2016-04-21 07:15:50,90,2016-04-21
2022484408,2016-04-21 07:15:55,87,2016-04-21
2022484408,2016-04-21 07:16:05,84,2016-04-21
2022484408,2016-04-21 07:16:10,86,2016-04-21
2022484408,2016-04-21 07:16:15,84,2016-04-21
2022484408,2016-04-21 07:16:20,83,2016-04-21
2022484408,2016-04-21 07:16:25,84,2016-04-21
2022484408,2016-04-21 07:16:30,86,2016-04-21
2022484408,2016-04-21 07:16:35,87,2016-04-21
2022484408,2016-04-21 07:16:40,88,2016-04-21
2022484408,2016-04-21 07:16:45,89,2016-04-21
2022484408,2016-04-21 07:16:50,89,2016-04-21
2022484408,2016-04-21 07:16:55,88,2016-04-21
2022484408,2016-04-21 07:17:05,91,2016-04-21
2022484408,2016-04-21 07:17:10,91,2016-04-21
2022484408,2016-04-21 07:17:25,95,2016-04-21
2022484408,2016-04-21 07:17:35,96,2016-04-21
2022484408,2016-04-21 07:17:40,98,2016-04-21
2022484408,2016-04-21 07:17:45,99,2016-04-21
2022484408,2016-04-21 07:17:50,101,2016-04-21
2022484408,2016-04-21 07:18:00,98,2016-04-21
2022484408,2016-04-21 07:18:05,95,2016-04-21
2022484408,2016-04-21 07:18:20,95,2016-04-21
2022484408,2016-04-21 07:18:30,93,2016-04-21
2022484408,2016-04-21 07:18:40,94,2016-04-21
2022484408,2016-04-21 07:18:45,93,2016-04-21
2022484408,2016-04-21 07:18:50,92,2016-04-21
2022484408,2016-04-21 07:18:55,90,2016-04-21
2022484408,2016-04-21 07:19:05,91,2016-04-21
2022484408,2016-04-21 07:19:10,92,2016-04-21
2022484408,2016-04-21 07:19:15,93,2016-04-21
2022484408,2016-04-21 07:19:20,94,2016-04-21
2022484408,2016-04-21 07:19:25,92,2016-04-21
2022484408,2016-04-21 07:19:30,91,2016-04-21
2022484408,2016-04-21 07:19:45,92,2016-04-21
2022484408,2016-04-21 07:19:55,91,2016-04-21
2022484408,2016-04-21 07:20:00,90,2016-04-21
2022484408,2016-04-21 07:20:05,91,2016-04-21
2022484408,2016-04-21 07:20:10,90,2016-04-21
2022484408,2016-04-21 07:20:15,92,2016-04-21
2022484408,2016-04-21 07:20:20,93,2016-04-21
2022484408,2016-04-21 07:20:35,94,2016-04-21
2022484408,2016-04-21 07:20:50,95,2016-04-21
2022484408,2016-04-21 07:21:05,95,2016-04-21
2022484408,2016-04-21 07:21:15,94,2016-04-21
2022484408,2016-04-21 07:21:20,95,2016-04-21
2022484408,2016-04-21 07:21:25,95,2016-04-21
2022484408,2016-04-21 07:21:30,96,2016-04-21
2022484408,2016-04-21 07:21:35,97,2016-04-21
2022484408,2016-04-21 07:21:50,97,2016-04-21
2022484408,2016-04-21 07:21:55,96,2016-04-21
2022484408,2016-04-21 07:22:10,96,2016-04-21
2022484408,2016-04-21 07:22:25,95,2016-04-21
2022484408,2016-04-21 07:22:30,94,2016-04-21
2022484408,2016-04-21 07:22:45,94,2016-04-21
2022484408,2016-04-21 07:22:50,89,2016-04-21
2022484408,2016-04-21 07:22:55,87,2016-04-21
2022484408,2016-04-21 07:23:05,86,2016-04-21
2022484408,2016-04-21 07:23:10,87,2016-04-21
2022484408,2016-04-21 07:23:15,88,2016-04-21
2022484408,2016-04-21 07:23:20,91,2016-04-21
2022484408,2016-04-21 07:23:35,92,2016-04-21
2022484408,2016-04-21 07:23:40,89,2016-04-21
2022484408,2016-04-21 07:23:45,88,2016-04-21
2022484408,2016-04-21 07:23:50,84,2016-04-21
2022484408,2016-04-21 07:23:55,83,2016-04-21
2022484408,2016-04-21 07:24:10,83,2016-04-21
2022484408,2016-04-21 07:24:25,85,2016-04-21
2022484408,2016-04-21 07:24:35,85,2016-04-21
2022484408,2016-04-21 07:24:40,86,2016-04-21
2022484408,2016-04-21 07:24:55,85,2016-04-21
2022484408,2016-04-21 07:25:00,83,2016-04-21
2022484408,2016-04-21 07:25:15,83,2016-04-21
2022484408,2016-04-21 07:25:20,85,2016-04-21
2022484408,2016-04-21 07:25:35,86,2016-04-21
2022484408,2016-04-21 07:25:40,83,2016-04-21
2022484408,2016-04-21 07:25:55,83,2016-04-21
2022484408,2016-04-21 07:26:10,83,2016-04-21
2022484408,2016-04-21 07:26:20,82,2016-04-21
2022484408,2016-04-21 07:26:35,83,2016-04-21
2022484408,2016-04-21 07:26:40,82,2016-04-21
2022484408,2016-04-21 07:26:45,81,2016-04-21
2022484408,2016-04-21 07:27:00,82,2016-04-21
2022484408,2016-04-21 07:27:05,81,2016-04-21
2022484408,2016-04-21 07:27:20,81,2016-04-21
2022484408,2016-04-21 07:27:25,85,2016-04-21
2022484408,2016-04-21 07:27:30,86,2016-04-21
2022484408,2016-04-21 07:27:35,85,2016-04-21
2022484408,2016-04-21 07:27:50,85,2016-04-21
2022484408,2016-04-21 07:28:05,86,2016-04-21
2022484408,2016-04-21 07:28:10,87,2016-04-21
2022484408,2016-04-21 07:28:15,84,2016-04-21
2022484408,2016-04-21 07:28:20,86,2016-04-21
2022484408,2016-04-21 07:28:25,88,2016-04-21
2022484408,2016-04-21 07:28:30,89,2016-04-21
2022484408,2016-04-21 07:28:45,88,2016-04-21
2022484408,2016-04-21 07:28:50,89,2016-04-21
2022484408,2016-04-21 07:28:55,87,2016-04-21
2022484408,2016-04-21 07:29:00,88,2016-04-21
2022484408,2016-04-21 07:29:15,88,2016-04-21
2022484408,2016-04-21 07:29:20,87,2016-04-21
2022484408,2016-04-21 07:29:25,88,2016-04-21
2022484408,2016-04-21 07:29:30,90,2016-04-21
2022484408,2016-04-21 07:29:35,92,2016-04-21
2022484408,2016-04-21 07:29:40,93,2016-04-21
2022484408,2016-04-21 07:29:55,92,2016-04-21
2022484408,2016-04-21 07:30:00,91,2016-04-21
2022484408,2016-04-21 07:30:05,91,2016-04-21
2022484408,2016-04-21 07:30:20,91,2016-04-21
2022484408,2016-04-21 07:30:30,93,2016-04-21
2022484408,2016-04-21 07:30:35,87,2016-04-21
2022484408,2016-04-21 07:30:45,86,2016-04-21
2022484408,2016-04-21 07:31:00,86,2016-04-21
2022484408,2016-04-21 07:31:10,85,2016-04-21
2022484408,2016-04-21 07:31:15,84,2016-04-21
2022484408,2016-04-21 07:31:30,85,2016-04-21
2022484408,2016-04-21 07:31:45,85,2016-04-21
2022484408,2016-04-21 07:31:50,87,2016-04-21
2022484408,2016-04-21 07:32:00,85,2016-04-21
2022484408,2016-04-21 07:32:10,87,2016-04-21
2022484408,2016-04-21 07:32:20,87,2016-04-21
2022484408,2016-04-21 07:32:25,88,2016-04-21
2022484408,2016-04-21 07:32:30,88,2016-04-21
2022484408,2016-04-21 07:32:35,88,2016-04-21
2022484408,2016-04-21 07:32:40,87,2016-04-21
2022484408,2016-04-21 07:32:55,87,2016-04-21
2022484408,2016-04-21 07:33:05,88,2016-04-21
2022484408,2016-04-21 07:33:20,87,2016-04-21
2022484408,2016-04-21 07:33:25,88,2016-04-21
2022484408,2016-04-21 07:33:30,86,2016-04-21
2022484408,2016-04-21 07:33:35,85,2016-04-21
2022484408,2016-04-21 07:33:40,85,2016-04-21
2022484408,2016-04-21 07:33:45,86,2016-04-21
2022484408,2016-04-21 07:34:00,86,2016-04-21
2022484408,2016-04-21 07:34:05,85,2016-04-21
2022484408,2016-04-21 07:34:20,84,2016-04-21
2022484408,2016-04-21 07:34:25,76,2016-04-21
2022484408,2016-04-21 07:34:30,75,2016-04-21
2022484408,2016-04-21 07:34:45,75,2016-04-21
2022484408,2016-04-21 07:34:50,74,2016-04-21
2022484408,2016-04-21 07:34:55,76,2016-04-21
2022484408,2016-04-21 07:35:00,77,2016-04-21
2022484408,2016-04-21 07:35:05,79,2016-04-21
2022484408,2016-04-21 07:35:15,82,2016-04-21
2022484408,2016-04-21 07:35:20,85,2016-04-21
2022484408,2016-04-21 07:35:25,88,2016-04-21
2022484408,2016-04-21 07:35:35,89,2016-04-21
2022484408,2016-04-21 07:35:40,84,2016-04-21
2022484408,2016-04-21 07:35:55,84,2016-04-21
2022484408,2016-04-21 07:36:05,81,2016-04-21
2022484408,2016-04-21 07:36:10,81,2016-04-21
2022484408,2016-04-21 07:36:20,82,2016-04-21
2022484408,2016-04-21 07:36:25,83,2016-04-21
2022484408,2016-04-21 07:36:40,84,2016-04-21
2022484408,2016-04-21 07:36:55,85,2016-04-21
2022484408,2016-04-21 07:37:00,86,2016-04-21
2022484408,2016-04-21 07:37:05,88,2016-04-21
2022484408,2016-04-21 07:37:10,89,2016-04-21
2022484408,2016-04-21 07:37:15,91,2016-04-21
2022484408,2016-04-21 07:37:20,92,2016-04-21
2022484408,2016-04-21 07:37:25,90,2016-04-21
2022484408,2016-04-21 07:37:30,93,2016-04-21
2022484408,2016-04-21 07:37:35,92,2016-04-21
2022484408,2016-04-21 07:37:40,91,2016-04-21
2022484408,2016-04-21 07:37:50,92,2016-04-21
2022484408,2016-04-21 07:37:55,91,2016-04-21
2022484408,2016-04-21 07:38:00,93,2016-04-21
2022484408,2016-04-21 07:38:05,94,2016-04-21
2022484408,2016-04-21 07:38:20,93,2016-04-21
2022484408,2016-04-21 07:38:35,93,2016-04-21
2022484408,2016-04-21 07:38:40,91,2016-04-21
2022484408,2016-04-21 07:38:45,92,2016-04-21
2022484408,2016-04-21 07:38:50,92,2016-04-21
2022484408,2016-04-21 07:39:05,92,2016-04-21
2022484408,2016-04-21 07:39:10,91,2016-04-21
2022484408,2016-04-21 07:39:20,93,2016-04-21
2022484408,2016-04-21 07:39:25,92,2016-04-21
2022484408,2016-04-21 07:39:30,86,2016-04-21
2022484408,2016-04-21 07:39:35,82,2016-04-21
2022484408,2016-04-21 07:39:40,83,2016-04-21
2022484408,2016-04-21 07:39:45,85,2016-04-21
2022484408,2016-04-21 07:40:00,85,2016-04-21
2022484408,2016-04-21 07:40:15,84,2016-04-21
2022484408,2016-04-21 07:40:20,82,2016-04-21
2022484408,2016-04-21 07:40:25,85,2016-04-21
2022484408,2016-04-21 07:40:30,87,2016-04-21
2022484408,2016-04-21 07:40:35,86,2016-04-21
2022484408,2016-04-21 07:40:40,87,2016-04-21
2022484408,2016-04-21 07:40:45,87,2016-04-21
2022484408,2016-04-21 07:41:00,87,2016-04-21
2022484408,2016-04-21 07:41:15,86,2016-04-21
2022484408,2016-04-21 07:41:30,86,2016-04-21
2022484408,2016-04-21 07:41:45,86,2016-04-21
2022484408,2016-04-21 07:42:00,85,2016-04-21
2022484408,2016-04-21 07:42:15,86,2016-04-21
2022484408,2016-04-21 07:42:20,83,2016-04-21
2022484408,2016-04-21 07:42:25,82,2016-04-21
2022484408,2016-04-21 07:42:30,83,2016-04-21
2022484408,2016-04-21 07:42:45,83,2016-04-21
2022484408,2016-04-21 07:42:55,83,2016-04-21
2022484408,2016-04-21 07:43:00,85,2016-04-21
2022484408,2016-04-21 07:43:05,87,2016-04-21
2022484408,2016-04-21 07:43:10,86,2016-04-21
2022484408,2016-04-21 07:43:25,85,2016-04-21
2022484408,2016-04-21 07:43:40,85,2016-04-21
2022484408,2016-04-21 07:43:50,84,2016-04-21
2022484408,2016-04-21 07:43:55,81,2016-04-21
2022484408,2016-04-21 07:44:00,80,2016-04-21
2022484408,2016-04-21 07:44:05,79,2016-04-21
2022484408,2016-04-21 07:44:15,77,2016-04-21
2022484408,2016-04-21 07:44:20,77,2016-04-21
2022484408,2016-04-21 07:44:25,79,2016-04-21
2022484408,2016-04-21 07:44:40,79,2016-04-21
2022484408,2016-04-21 07:44:55,76,2016-04-21
2022484408,2016-04-21 07:45:05,77,2016-04-21
2022484408,2016-04-21 07:45:10,77,2016-04-21
2022484408,2016-04-21 07:45:25,77,2016-04-21
2022484408,2016-04-21 07:45:30,79,2016-04-21
2022484408,2016-04-21 07:45:35,76,2016-04-21
2022484408,2016-04-21 07:45:45,76,2016-04-21
2022484408,2016-04-21 07:45:55,75,2016-04-21
2022484408,2016-04-21 07:46:00,75,2016-04-21
2022484408,2016-04-21 07:46:05,75,2016-04-21
2022484408,2016-04-21 07:46:20,75,2016-04-21
2022484408,2016-04-21 07:46:25,76,2016-04-21
2022484408,2016-04-21 07:46:30,77,2016-04-21
2022484408,2016-04-21 07:46:40,78,2016-04-21
2022484408,2016-04-21 07:46:45,79,2016-04-21
2022484408,2016-04-21 07:46:50,82,2016-04-21
2022484408,2016-04-21 07:46:55,84,2016-04-21
2022484408,2016-04-21 07:47:00,86,2016-04-21
2022484408,2016-04-21 07:47:05,87,2016-04-21
2022484408,2016-04-21 07:47:10,87,2016-04-21
2022484408,2016-04-21 07:47:15,89,2016-04-21
2022484408,2016-04-21 07:47:20,90,2016-04-21
2022484408,2016-04-21 07:47:25,92,2016-04-21
2022484408,2016-04-21 07:47:40,92,2016-04-21
2022484408,2016-04-21 07:47:55,92,2016-04-21
2022484408,2016-04-21 07:48:00,95,2016-04-21
2022484408,2016-04-21 07:48:05,96,2016-04-21
2022484408,2016-04-21 07:48:10,95,2016-04-21
2022484408,2016-04-21 07:48:15,99,2016-04-21
2022484408,2016-04-21 07:48:20,99,2016-04-21
2022484408,2016-04-21 07:48:25,99,2016-04-21
2022484408,2016-04-21 07:48:30,100,2016-04-21
